#Parameters = {M=2; N=57.75; a=0.4; b=0.81; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0025; wgr6=1.625}
#"Frequency / GHz"	"S2,1 [Magnitude / dB]"
#-----------------------------------------
78.040000915527	-47.938829653982
78.150001525879	-47.929376027443
78.260002136230	-47.919339482744
78.370002746582	-47.908738627471
78.480003356934	-47.897563822326
78.589996337891	-47.885772186745
78.699996948242	-47.873307745548
78.809997558594	-47.860107515625
78.919998168945	-47.846134312314
79.029998779297	-47.831380122650
79.139999389648	-47.815872628952
79.250000000000	-47.799657138845
79.360000610352	-47.782781900323
79.470001220703	-47.765269182905
79.580001831055	-47.747105952501
79.690002441406	-47.728246055333
79.800003051758	-47.708616111740
79.910003662109	-47.688153741366
80.019996643066	-47.666817281399
80.129997253418	-47.644604460766
80.239997863770	-47.621549348707
80.349998474121	-47.597705999732
80.459999084473	-47.573117109321
80.569999694824	-47.547795767499
80.680000305176	-47.521714833833
80.790000915527	-47.494804360336
80.900001525879	-47.466986152515
81.010002136230	-47.438190419871
81.120002746582	-47.408383679433
81.230003356934	-47.377576750508
81.339996337891	-47.345816165103
81.449996948242	-47.313159895020
81.559997558594	-47.279641057467
81.669998168945	-47.245259344600
81.779998779297	-47.209964923198
81.889999389648	-47.173674060689
82.000000000000	-47.136299731165
82.110000610352	-47.097773238006
82.220001220703	-47.058075657860
82.330001831055	-47.017226639942
82.440002441406	-46.975277808804
82.550003051758	-46.932275940161
82.660003662109	-46.888241516802
82.769996643066	-46.843143944039
82.879997253418	-46.796910155774
82.989997863770	-46.749443070928
83.099998474121	-46.700652759915
83.209999084473	-46.650481660429
83.319999694824	-46.598921168941
83.430000305176	-46.546004818027
83.540000915527	-46.491780478787
83.650001525879	-46.436281180259
83.760002136230	-46.379502230845
83.870002746582	-46.321382638946
83.980003356934	-46.261828128804
84.089996337891	-46.200725414368
84.199996948242	-46.137982283822
84.309997558594	-46.073548006538
84.419998168945	-46.007417104399
84.529998779297	-45.939614593449
84.639999389648	-45.870176297481
84.750000000000	-45.799106162196
84.860000610352	-45.726366414313
84.970001220703	-45.651869377739
85.080001831055	-45.575497619001
85.190002441406	-45.497134228470
85.300003051758	-45.416682434932
85.410003662109	-45.334094036402
85.519996643066	-45.249348880580
85.629997253418	-45.162450329464
85.739997863770	-45.073392115495
85.849998474121	-44.982132048055
85.959999084473	-44.888581946128
86.069999694824	-44.792615714026
86.180000305176	-44.694087701013
86.290000915527	-44.592862121032
86.400001525879	-44.488828907149
86.510002136230	-44.381914754065
86.620002746582	-44.272076192684
86.730003356934	-44.159268826828
86.839996337891	-44.043438506389
86.949996948242	-43.924495526333
87.059997558594	-43.802325838189
87.169998168945	-43.676793737893
87.279998779297	-43.547767881538
87.389999389648	-43.415131394805
87.500000000000	-43.278778815455
87.610000610352	-43.138588506064
87.720001220703	-42.994380150070
87.830001831055	-42.845857932304
87.940002441406	-42.692578029284
88.050003051758	-42.533930030255
88.160003662109	-42.369178971783
88.269996643066	-42.197556142031
88.379997253418	-42.018399415221
88.489997863770	-41.831324944753
88.599998474121	-41.636397685087
88.709999084473	-41.434247722544
88.819999694824	-41.226072631717
88.930000305176	-41.013488142348
89.040000915527	-40.798180185245
89.150001525879	-40.581355002184
89.260002136230	-40.363028345890
89.370002746582	-40.141237772224
89.480003356934	-39.911409115285
89.589996337891	-39.666120117678
89.699996948242	-39.395706612773
89.809997558594	-39.090021858061
89.919998168945	-38.741401606674
90.029998779297	-38.348206059045
90.139999389648	-37.917710469811
90.250000000000	-37.467022435031
90.360000610352	-37.021459249624
90.470001220703	-36.610793728695
90.580001831055	-36.263990812246
90.690002441406	-36.001927059927
90.800003051758	-35.825205443496
90.910003662109	-35.691304337596
91.019996643066	-35.477896594261
91.129997253418	-34.959501442003
91.239997863770	-33.890478572044
91.349998474121	-32.214945421691
91.459999084473	-30.131256328403
91.569999694824	-27.902347120958
91.680000305176	-25.705706084601
91.790000915527	-23.626264950825
91.900001525879	-21.694796401307
92.010002136230	-19.916971755987
92.120002746582	-18.288342442570
92.230003356934	-16.801067594055
92.339996337891	-15.446730477530
92.449996948242	-14.217409236366
92.559997558594	-13.105999718880
92.669998168945	-12.106218978388
92.779998779297	-11.212481884108
92.889999389648	-10.419725461870
93.000000000000	-9.7231927215073
93.110000610352	-9.1182265741189
93.220001220703	-8.6000211715101
93.330001831055	-8.1633797092394
93.440002441406	-7.8024476842016
93.550003051758	-7.5104563234659
93.660003662109	-7.2794983199868
93.769996643066	-7.1003963875981
93.879997253418	-6.9627453308043
93.989997863770	-6.8551966636919
94.099998474121	-6.7661114410864
94.209999084473	-6.6845070994099
94.319999694824	-6.6012519242706
94.430000305176	-6.5101933926172
94.540000915527	-6.4088811750120
94.650001525879	-6.2986103437168
94.760002136230	-6.1837177233224
94.870002746582	-6.0702874646709
94.980003356934	-5.9646299020080
95.089996337891	-5.8718407695843
95.199996948242	-5.7947353790923
95.309997558594	-5.7332421455265
95.419998168945	-5.6843418110452
95.529998779297	-5.6425860702849
95.639999389648	-5.6011445397239
95.750000000000	-5.5532831406514
95.860000610352	-5.4939900724469
95.970001220703	-5.4213236001712
96.080001831055	-5.3370461054531
96.190002441406	-5.2463012165411
96.300003051758	-5.1564343705388
96.410003662109	-5.0752743251040
96.519996643066	-5.0093674063903
96.629997253418	-4.9624791457658
96.739997863770	-4.9346507138976
96.849998474121	-4.9219071567123
96.959999084473	-4.9167431940092
97.069999694824	-4.9094632895474
97.180000305176	-4.8902869979703
97.290000915527	-4.8518458648803
97.400001525879	-4.7913839834032
97.510002136230	-4.7118339983295
97.620002746582	-4.6213281922326
97.730003356934	-4.5312903732054
97.839996337891	-4.4537839996083
97.949996948242	-4.3988798227056
98.059997558594	-4.3725595065514
98.169998168945	-4.3753891296714
98.279998779297	-4.4020310979531
98.389999389648	-4.4417348345079
98.500000000000	-4.4800062271171
98.610000610352	-4.5015508976032
98.720001220703	-4.4940885785747
98.830001831055	-4.4519589268072
98.940002441406	-4.3780577925873
99.050003051758	-4.2831932561704
99.160003662109	-4.1831318827589
99.269996643066	-4.0945983396008
99.379997253418	-4.0315719759006
99.489997863770	-4.0026496297404
99.599998474121	-4.0095988498388
99.709999084473	-4.0469964452772
99.819999694824	-4.1029495799049
99.930000305176	-4.1610672292088
100.04000091553	-4.2037892241367
100.15000152588	-4.2166720266752
100.26000213623	-4.1924140978063
100.37000274658	-4.1329757001451
100.48000335693	-4.0487850261497
100.58999633789	-3.9554208865014
100.69999694824	-3.8692751171745
100.80999755859	-3.8037507117048
100.91999816895	-3.7668305115394
101.02999877930	-3.7600515859865
101.13999938965	-3.7787734716622
101.25000000000	-3.8134521394692
101.36000061035	-3.8518355416055
101.47000122070	-3.8817955658132
101.58000183105	-3.8942193364045
101.69000244141	-3.8850983134774
101.80000305176	-3.8560631210660
101.91000366211	-3.8131957541859
102.01999664307	-3.7646904532007
102.12999725342	-3.7183062964228
102.23999786377	-3.6794498341447
102.34999847412	-3.6502909254377
102.45999908447	-3.6299784827021
102.56999969482	-3.6156808651494
102.68000030518	-3.6040549021668
102.79000091553	-3.5926651707829
102.90000152588	-3.5808709631797
103.01000213623	-3.5698977673781
103.12000274658	-3.5620941013195
103.23000335693	-3.5596782404833
103.33999633789	-3.5634494584764
103.44999694824	-3.5719440464571
103.55999755859	-3.5813397548508
103.66999816895	-3.5862494488023
103.77999877930	-3.5812455779475
103.88999938965	-3.5626817719085
104.00000000000	-3.5301475857259
104.11000061035	-3.4869722926070
104.22000122070	-3.4395547554282
104.33000183105	-3.3957210756402
104.44000244141	-3.3627089750545
104.55000305176	-3.3453714790443
104.66000366211	-3.3450268886418
104.76999664307	-3.3591860608992
104.87999725342	-3.3821675081164
104.98999786377	-3.4065117797265
105.09999847412	-3.4248865959756
105.20999908447	-3.4319683827242
105.31999969482	-3.4257327864316
105.43000030518	-3.4076729205320
105.54000091553	-3.3819042649852
105.65000152588	-3.3535857691332
105.76000213623	-3.3272240594500
105.87000274658	-3.3054802324809
105.98000335693	-3.2887710427438
106.08999633789	-3.2756722875930
106.19999694824	-3.2639428120648
106.30999755859	-3.2517334852275
106.41999816895	-3.2385545342049
106.52999877930	-3.2256120660650
106.63999938965	-3.2153853723738
106.75000000000	-3.2106188793499
106.86000061035	-3.2130936282615
106.97000122070	-3.2226155695285
107.08000183105	-3.2366225418747
107.19000244141	-3.2505547550077
107.30000305176	-3.2589958005693
107.41000366211	-3.2572706108853
107.51999664307	-3.2429887014020
107.62999725342	-3.2169500413161
107.73999786377	-3.1830248384089
107.84999847412	-3.1470653281556
107.95999908447	-3.1152283469693
108.06999969482	-3.0923203199251
108.18000030518	-3.0806394433871
108.29000091553	-3.0795783740236
108.40000152588	-3.0860734151693
108.51000213623	-3.0956726958697
108.62000274658	-3.1039735362618
108.73000335693	-3.1079258530627
108.83999633789	-3.1065832154801
108.94999694824	-3.1010514594884
109.05999755859	-3.0936860049784
109.16999816895	-3.0868904498537
109.27999877930	-3.0820097188475
109.38999938965	-3.0787139238583
109.50000000000	-3.0751052233522
109.61000061035	-3.0684962338055
109.72000122070	-3.0565768344697
109.83000183105	-3.0385315492739
109.94000244141	-3.0156414640053
110.05000305176	-2.9911167192007
110.16000366211	-2.9691981983258
110.26999664307	-2.9538723556683
110.37999725342	-2.9476207618299
110.48999786377	-2.9506444841281
110.59999847412	-2.9607557238020
110.70999908447	-2.9739945207880
110.81999969482	-2.9858077334676
110.93000030518	-2.9924019354356
111.04000091553	-2.9918441272759
111.15000152588	-2.9844845335566
111.26000213623	-2.9725738840579
111.37000274658	-2.9592346043399
111.48000335693	-2.9472345655402
111.58999633789	-2.9380019359334
111.69999694824	-2.9312355231734
111.80999755859	-2.9252284870936
111.91999816895	-2.9177329796380
112.02999877930	-2.9070657120796
112.13999938965	-2.8929852532133
112.25000000000	-2.8770121995248
112.36000061035	-2.8620187225825
112.47000122070	-2.8512729342065
112.58000183105	-2.8472681064395
112.69000244141	-2.8507807222635
112.80000305176	-2.8604703391610
112.91000366211	-2.8731579383094
113.01999664307	-2.8847425211111
113.12999725342	-2.8914431798066
113.23999786377	-2.8909685933597
113.34999847412	-2.8831752125106
113.45999908447	-2.8699575910916
113.56999969482	-2.8544355259153
113.68000030518	-2.8397787418759
113.79000091553	-2.8281289137419
113.90000152588	-2.8200050396316
114.01000213623	-2.8143487186247
114.12000274658	-2.8091902045316
114.23000335693	-2.8026330255671
114.33999633789	-2.7937874581323
114.44999694824	-2.7832698759663
114.55999755859	-2.7730542667472
114.66999816895	-2.7657288374639
114.77999877930	-2.7634810280647
114.88999938965	-2.7671430721861
115.00000000000	-2.7757234161658
115.11000061035	-2.7865443001795
115.22000122070	-2.7960122542511
115.33000183105	-2.8007411854567
115.44000244141	-2.7986722138259
115.55000305176	-2.7897348181883
115.66000366211	-2.7757949231572
115.76999664307	-2.7599259063546
115.87999725342	-2.7452870122921
115.98999786377	-2.7340809522495
116.09999847412	-2.7269125534219
116.20999908447	-2.7227991423911
116.31999969482	-2.7197743146558
116.43000030518	-2.7158167516670
116.54000091553	-2.7097949636533
116.65000152588	-2.7019838821566
116.76000213623	-2.6939939729535
116.87000274658	-2.6881081946307
116.98000335693	-2.6863159898772
117.08999633789	-2.6894318948770
117.19999694824	-2.6966114780450
117.30999755859	-2.7054966347943
117.41999816895	-2.7129217125983
117.52999877930	-2.7159720222878
117.63999938965	-2.7129880878305
117.75000000000	-2.7041402946553
117.86000061035	-2.6913149915946
117.97000122070	-2.6773821954622
118.08000183105	-2.6651495359457
118.19000244141	-2.6563975902199
118.30000305176	-2.6513598245696
118.41000366211	-2.6488147329179
118.51999664307	-2.6467333285593
118.62999725342	-2.6432179789891
118.73999786377	-2.6373559360243
118.84999847412	-2.6296663286297
118.95999908447	-2.6219053716198
119.06999969482	-2.6163639559430
119.18000030518	-2.6149029617291
119.29000091553	-2.6181451082615
119.40000152588	-2.6250960448788
119.51000213623	-2.6333972159249
119.62000274658	-2.6400708065727
119.73000335693	-2.6425629420988
119.83999633789	-2.6396298725927
119.94999694824	-2.6317549173019
120.05999755859	-2.6208919237996
120.16999816895	-2.6096806636155
120.27999877930	-2.6004419735518
120.38999938965	-2.5943468860251
120.50000000000	-2.5910974788679
120.61000061035	-2.5891785735116
120.72000122070	-2.5866093777864
120.83000183105	-2.5818646921096
120.94000244141	-2.5746065074411
121.05000305176	-2.5659044918461
121.16000366211	-2.5578550125155
121.26999664307	-2.5527648427240
121.37999725342	-2.5522057806972
121.48999786377	-2.5563373144193
121.59999847412	-2.5637483699130
121.70999908447	-2.5718866015233
121.81999969482	-2.5779208862579
121.93000030518	-2.5797424288640
122.04000091553	-2.5766805648903
122.15000152588	-2.5696760543807
122.26000213623	-2.5608247948188
122.37000274658	-2.5524864144448
122.48000335693	-2.5463525287839
122.58999633789	-2.5428390342843
122.69999694824	-2.5410106719008
122.80999755859	-2.5390694196693
122.91999816895	-2.5352179344131
123.02999877930	-2.5285161219663
123.13999938965	-2.5193862245120
123.25000000000	-2.5095429464257
123.36000061035	-2.5013748669786
123.47000122070	-2.4970258513746
123.58000183105	-2.4975415040055
123.69000244141	-2.5024294225292
123.80000305176	-2.5097801542745
123.91000366211	-2.5169294879258
124.01999664307	-2.5214041414681
124.12999725342	-2.5218007950321
124.23999786377	-2.5182368590219
124.34999847412	-2.5121847657854
124.45999908447	-2.5057797937050
124.56999969482	-2.5008877196641
124.68000030518	-2.4983412696299
124.79000091553	-2.4976192659319
124.90000152588	-2.4971184771446
125.01000213623	-2.4948859679872
125.12000274658	-2.4895180122809
125.23000335693	-2.4808588727509
125.33999633789	-2.4701732821523
125.44999694824	-2.4597428681373
125.55999755859	-2.4520064158026
125.66999816895	-2.4486558752899
125.77999877930	-2.4499893064642
125.88999938965	-2.4547979674337
126.00000000000	-2.4608229948669
126.11000061035	-2.4656078116526
126.22000122070	-2.4674166559406
126.33000183105	-2.4658547382936
126.44000244141	-2.4619160382593
126.55000305176	-2.4574705064828
126.66000366211	-2.4543885566259
126.76999664307	-2.4536992546383
126.87999725342	-2.4551247742209
126.98999786377	-2.4571647883193
127.09999847412	-2.4577182577406
127.20999908447	-2.4549772287392
127.31999969482	-2.4482454084012
127.43000030518	-2.4383015811986
127.54000091553	-2.4271737901701
127.65000152588	-2.4173849501557
127.76000213623	-2.4110154358952
127.87000274658	-2.4089454475817
127.98000335693	-2.4105688659743
128.08999633789	-2.4140803718568
128.19999694824	-2.4172406779247
128.30999755859	-2.4182819156690
128.41999816895	-2.4166139225635
128.52999877930	-2.4130110541301
128.63999938965	-2.4092119984799
128.75000000000	-2.4071093606394
128.86000061035	-2.4078769940891
128.97000122070	-2.4113974391310
129.08000183105	-2.4162256167610
129.19000244141	-2.4201223100869
129.30000305176	-2.4209315732578
129.41000366211	-2.4174641360150
129.52000427246	-2.4100125021891
129.63000488281	-2.4002493188040
129.74000549316	-2.3905857167385
129.85000610352	-2.3832267958199
129.96000671387	-2.3793509571626
130.07000732422	-2.3787148990846
130.17999267578	-2.3798424322172
130.28999328613	-2.3807082864610
130.39999389648	-2.3796430668353
130.50999450684	-2.3760786275309
130.61999511719	-2.3708012899339
130.72999572754	-2.3656224547296
130.83999633789	-2.3625862473040
130.94999694824	-2.3630709114363
131.05999755859	-2.3671493016645
131.16999816895	-2.3734803808140
131.27999877930	-2.3797672257442
131.38999938965	-2.3836262565892
131.50000000000	-2.3835186097402
131.61000061035	-2.3793359939655
131.72000122070	-2.3724141076809
131.83000183105	-2.3649305698972
131.94000244141	-2.3590026621806
132.05000305176	-2.3558219357465
132.16000366211	-2.3552097283502
132.27000427246	-2.3557563771308
132.38000488281	-2.3554882821865
132.49000549316	-2.3527735825768
132.60000610352	-2.3471005219950
132.71000671387	-2.3393722582606
132.82000732422	-2.3315864208498
132.92999267578	-2.3260273780019
133.03999328613	-2.3243443075817
133.14999389648	-2.3268537089080
133.25999450684	-2.3323897916982
133.36999511719	-2.3387345076246
133.47999572754	-2.3434850351418
133.58999633789	-2.3449887868313
133.69999694824	-2.3429769415609
133.80999755859	-2.3385973105564
133.91999816895	-2.3338569842546
134.02999877930	-2.3307029616923
134.13999938965	-2.3301606605966
134.25000000000	-2.3318761954643
134.36000061035	-2.3342630306265
134.47000122070	-2.3351746285319
134.58000183105	-2.3328670339237
134.69000244141	-2.3267959780457
134.80000305176	-2.3179191197409
134.91000366211	-2.3083714495992
135.02000427246	-2.3006239890369
135.13000488281	-2.2965155186359
135.24000549316	-2.2965401271401
135.35000610352	-2.2996899437193
135.46000671387	-2.3038949925310
135.57000732422	-2.3069028532949
135.67999267578	-2.3072194082791
135.78999328613	-2.3047253196305
135.89999389648	-2.3006730116071
136.00999450684	-2.2970991751648
136.11999511719	-2.2958790817586
136.22999572754	-2.2978670107913
136.33999633789	-2.3024563331271
136.44999694824	-2.3077702084210
136.55999755859	-2.3114024242489
136.66999816895	-2.3114119995479
136.77999877930	-2.3071432108082
136.88999938965	-2.2995285116904
137.00000000000	-2.2907078696623
137.11000061035	-2.2831544640061
137.22000122070	-2.2786657265306
137.33000183105	-2.2776786016795
137.44000244141	-2.2791462781573
137.55000305176	-2.2810375687686
137.66000366211	-2.2812677762342
137.77000427246	-2.2786405471764
137.88000488281	-2.2734084488890
137.99000549316	-2.2671873616391
138.10000610352	-2.2622643176617
138.21000671387	-2.2606104101372
138.32000732422	-2.2630057964867
138.42999267578	-2.2686596494965
138.53999328613	-2.2754844049156
138.64999389648	-2.2809038541877
138.75999450684	-2.2829002403573
138.86999511719	-2.2808241382364
138.97999572754	-2.2756378166802
139.08999633789	-2.2694481999624
139.19999694824	-2.2645796943285
139.30999755859	-2.2625566900131
139.41999816895	-2.2634591932392
139.52999877930	-2.2659050422993
139.63999938965	-2.2676691503081
139.75000000000	-2.2666827296147
139.86000061035	-2.2619909103165
139.97000122070	-2.2542367940845
140.08000183105	-2.2454435692497
140.19000244141	-2.2382080173756
140.30000305176	-2.2346203976277
140.41000366211	-2.2354199666390
140.52000427246	-2.2396917891988
140.63000488281	-2.2452608672397
140.74000549316	-2.2495937443467
140.85000610352	-2.2508759266555
140.96000671387	-2.2487595579133
141.07000732422	-2.2444749360656
141.17999267578	-2.2402462921380
141.28999328613	-2.2382566558870
141.39999389648	-2.2396613191383
141.50999450684	-2.2440224312610
141.61999511719	-2.2494498002022
141.72999572754	-2.2533675501945
141.83999633789	-2.2536051477502
141.94999694824	-2.2493614317875
142.05999755859	-2.2415709406300
142.16999816895	-2.2325352587350
142.27999877930	-2.2249651754522
142.38999938965	-2.2208609049117
142.50000000000	-2.2207115836635
142.61000061035	-2.2233417593978
142.72000122070	-2.2264595258074
142.83000183105	-2.2276956090967
142.94000244141	-2.2256676227719
143.05000305176	-2.2206286023288
143.16000366211	-2.2143706607562
143.27000427246	-2.2094425525606
143.38000488281	-2.2080286153123
143.49000549316	-2.2109651262324
143.60000610352	-2.2173338927445
143.71000671387	-2.2247853788276
143.82000732422	-2.2304795506662
143.92999267578	-2.2322647076780
144.03999328613	-2.2295756230485
144.14999389648	-2.2236452528507
144.25999450684	-2.2169406320569
144.36999511719	-2.2120528917662
144.47999572754	-2.2105761634379
144.58999633789	-2.2124163098501
144.69999694824	-2.2158511510639
144.80999755859	-2.2182968482305
144.91999816895	-2.2174781052119
145.02999877930	-2.2124893218881
145.13999938965	-2.2042603204987
145.25000000000	-2.1952125571485
145.36000061035	-2.1882560828372
145.47000122070	-2.1855594709308
145.58000183105	-2.1876513299905
145.69000244141	-2.1931982763995
145.80000305176	-2.1995651627716
145.91000366211	-2.2039387960954
146.02000427246	-2.2045307328407
146.13000488281	-2.2013458062471
146.24000549316	-2.1961395976203
146.35000610352	-2.1915983815013
146.46000671387	-2.1901090006300
146.57000732422	-2.1926636365160
146.67999267578	-2.1983750740098
146.78999328613	-2.2047973578518
146.89999389648	-2.2089529712252
147.00999450684	-2.2086215520718
147.11999511719	-2.2033368520861
147.22999572754	-2.1946200558749
147.33999633789	-2.1853418430451
147.44999694824	-2.1784996620493
147.55999755859	-2.1759568370768
147.66999816895	-2.1776834819678
147.77999877930	-2.1818100252144
147.88999938965	-2.1854788759527
148.00000000000	-2.1861294499157
148.11000061035	-2.1826800081783
148.22000122070	-2.1760493605961
148.33000183105	-2.1687667290087
148.44000244141	-2.1638689836446
148.55000305176	-2.1635535755352
148.66000366211	-2.1681944537341
148.77000427246	-2.1761200492504
148.88000488281	-2.1842823735265
148.99000549316	-2.1895096631351
149.10000610352	-2.1898688885841
149.21000671387	-2.1854928368186
149.32000732422	-2.1784830435528
149.42999267578	-2.1719577688891
149.53999328613	-2.1686437788776
149.64999389648	-2.1696762182618
149.75999450684	-2.1740874724921
149.86999511719	-2.1792272954151
149.97999572754	-2.1819321017453
150.08999633789	-2.1799619035433
150.19999694824	-2.1730560452902
150.30999755859	-2.1631191088267
150.41999816895	-2.1534352784103
150.52999877930	-2.1472637868369
150.63999938965	-2.1464628344002
150.75000000000	-2.1507067025270
150.86000061035	-2.1576346614183
150.97000122070	-2.1638764065294
151.08000183105	-2.1665245889691
151.19000244141	-2.1644290839944
151.30000305176	-2.1587058462259
151.41000366211	-2.1522156986138
151.52000427246	-2.1482598871299
151.63000488281	-2.1490701133056
151.74000549316	-2.1547781527069
151.85000610352	-2.1632851451550
151.96000671387	-2.1711038079716
152.07000732422	-2.1748477749381
152.17999267578	-2.1727221888081
152.28999328613	-2.1653405707690
152.39999389648	-2.1554623107934
152.50999450684	-2.1467812138682
152.61999511719	-2.1423174413689
152.72999572754	-2.1431162746374
152.83999633789	-2.1478337275379
152.94999694824	-2.1533353025109
153.05999755859	-2.1561150026343
153.16999816895	-2.1539047537687
153.27999877930	-2.1467610668200
153.38999938965	-2.1370967940929
153.50000000000	-2.1286434865003
153.61000061035	-2.1248126050313
153.72000122070	-2.1272049736816
153.83000183105	-2.1348821824404
153.94000244141	-2.1447268755401
154.05000305176	-2.1527501182130
154.16000366211	-2.1558078993528
154.27000427246	-2.1529915946532
154.38000488281	-2.1460074022857
154.49000549316	-2.1383741555109
154.60000610352	-2.1338196263873
154.71000671387	-2.1345781916193
154.82000732422	-2.1403785209075
154.92999267578	-2.1485078479332
155.03999328613	-2.1549732860877
155.14999389648	-2.1562704310522
155.25999450684	-2.1509975495058
155.36999511719	-2.1405446931355
155.47999572754	-2.1285344726874
155.58999633789	-2.1192455066351
155.69999694824	-2.1157744649161
155.80999755859	-2.1187140912251
155.91999816895	-2.1259276143183
156.02999877930	-2.1334875106590
156.13999938965	-2.1374307464551
156.25000000000	-2.1355595521355
156.36000061035	-2.1284757171584
156.47000122070	-2.1193297971773
156.58000183105	-2.1123970097127
156.69000244141	-2.1111482842358
