+1.1000000E+02	-1.8820560E-02	+5.8123685E-02
+1.1006000E+02	-1.8211329E-02	+5.8204975E-02
+1.1012000E+02	-1.7600553E-02	+5.8279920E-02
+1.1018000E+02	-1.6988192E-02	+5.8348276E-02
+1.1024000E+02	-1.6374292E-02	+5.8409780E-02
+1.1030000E+02	-1.5758948E-02	+5.8464181E-02
+1.1036000E+02	-1.5142248E-02	+5.8511224E-02
+1.1042000E+02	-1.4524379E-02	+5.8550678E-02
+1.1048000E+02	-1.3905484E-02	+5.8582306E-02
+1.1054000E+02	-1.3285829E-02	+5.8605909E-02
+1.1060000E+02	-1.2665623E-02	+5.8621325E-02
+1.1066000E+02	-1.2045169E-02	+5.8628380E-02
+1.1072000E+02	-1.1424751E-02	+5.8626965E-02
+1.1078000E+02	-1.0804663E-02	+5.8617007E-02
+1.1084000E+02	-1.0185244E-02	+5.8598444E-02
+1.1090000E+02	-9.5668267E-03	+5.8571257E-02
+1.1096000E+02	-8.9497166E-03	+5.8535475E-02
+1.1102000E+02	-8.3342511E-03	+5.8491159E-02
+1.1108000E+02	-7.7207242E-03	+5.8438390E-02
+1.1114000E+02	-7.1094679E-03	+5.8377299E-02
+1.1120000E+02	-6.5007303E-03	+5.8308043E-02
+1.1126000E+02	-5.8948221E-03	+5.8230791E-02
+1.1132000E+02	-5.2919365E-03	+5.8145758E-02
+1.1138000E+02	-4.6923161E-03	+5.8053169E-02
+1.1144000E+02	-4.0961248E-03	+5.7953265E-02
+1.1150000E+02	-3.5035333E-03	+5.7846289E-02
+1.1156000E+02	-2.9146338E-03	+5.7732515E-02
+1.1162000E+02	-2.3295360E-03	+5.7612207E-02
+1.1168000E+02	-1.7483005E-03	+5.7485614E-02
+1.1174000E+02	-1.1709513E-03	+5.7353009E-02
+1.1180000E+02	-5.9749029E-04	+5.7214633E-02
+1.1186000E+02	-2.7871558E-05	+5.7070725E-02
+1.1192000E+02	+5.3795753E-04	+5.6921497E-02
+1.1198000E+02	+1.1000553E-03	+5.6767154E-02
+1.1204000E+02	+1.6585252E-03	+5.6607869E-02
+1.1210000E+02	+2.2134741E-03	+5.6443807E-02
+1.1216000E+02	+2.7650374E-03	+5.6275081E-02
+1.1222000E+02	+3.3133253E-03	+5.6101806E-02
+1.1228000E+02	+3.8585002E-03	+5.5924051E-02
+1.1234000E+02	+4.4006705E-03	+5.5741873E-02
+1.1240000E+02	+4.9399813E-03	+5.5555273E-02
+1.1246000E+02	+5.4765469E-03	+5.5364270E-02
+1.1252000E+02	+6.0104914E-03	+5.5168830E-02
+1.1258000E+02	+6.5419334E-03	+5.4968905E-02
+1.1264000E+02	+7.0709186E-03	+5.4764435E-02
+1.1270000E+02	+7.5975391E-03	+5.4555327E-02
+1.1276000E+02	+8.1218155E-03	+5.4341488E-02
+1.1282000E+02	+8.6438004E-03	+5.4122813E-02
+1.1288000E+02	+9.1634858E-03	+5.3899191E-02
+1.1294000E+02	+9.6808607E-03	+5.3670503E-02
+1.1300000E+02	+1.0195852E-02	+5.3436626E-02
+1.1306000E+02	+1.0708425E-02	+5.3197455E-02
+1.1312000E+02	+1.1218470E-02	+5.2952878E-02
+1.1318000E+02	+1.1725876E-02	+5.2702796E-02
+1.1324000E+02	+1.2230518E-02	+5.2447122E-02
+1.1330000E+02	+1.2732255E-02	+5.2185781E-02
+1.1336000E+02	+1.3230932E-02	+5.1918730E-02
+1.1342000E+02	+1.3726346E-02	+5.1645923E-02
+1.1348000E+02	+1.4218343E-02	+5.1367350E-02
+1.1354000E+02	+1.4706724E-02	+5.1083006E-02
+1.1360000E+02	+1.5191294E-02	+5.0792921E-02
+1.1366000E+02	+1.5671866E-02	+5.0497141E-02
+1.1372000E+02	+1.6148252E-02	+5.0195731E-02
+1.1378000E+02	+1.6620254E-02	+4.9888793E-02
+1.1384000E+02	+1.7087692E-02	+4.9576424E-02
+1.1390000E+02	+1.7550418E-02	+4.9258757E-02
+1.1396000E+02	+1.8008273E-02	+4.8935924E-02
+1.1402000E+02	+1.8461114E-02	+4.8608098E-02
+1.1408000E+02	+1.8908825E-02	+4.8275441E-02
+1.1414000E+02	+1.9351292E-02	+4.7938131E-02
+1.1420000E+02	+1.9788424E-02	+4.7596358E-02
+1.1426000E+02	+2.0220172E-02	+4.7250316E-02
+1.1432000E+02	+2.0646483E-02	+4.6900198E-02
+1.1438000E+02	+2.1067323E-02	+4.6546187E-02
+1.1444000E+02	+2.1482691E-02	+4.6188485E-02
+1.1450000E+02	+2.1892594E-02	+4.5827277E-02
+1.1456000E+02	+2.2297066E-02	+4.5462728E-02
+1.1462000E+02	+2.2696147E-02	+4.5095012E-02
+1.1468000E+02	+2.3089889E-02	+4.4724274E-02
+1.1474000E+02	+2.3478352E-02	+4.4350676E-02
+1.1480000E+02	+2.3861647E-02	+4.3974314E-02
+1.1486000E+02	+2.4239846E-02	+4.3595303E-02
+1.1492000E+02	+2.4613027E-02	+4.3213751E-02
+1.1498000E+02	+2.4981271E-02	+4.2829737E-02
+1.1504000E+02	+2.5344711E-02	+4.2443305E-02
+1.1510000E+02	+2.5703415E-02	+4.2054508E-02
+1.1516000E+02	+2.6057515E-02	+4.1663352E-02
+1.1522000E+02	+2.6407031E-02	+4.1269876E-02
+1.1528000E+02	+2.6752107E-02	+4.0874057E-02
+1.1534000E+02	+2.7092731E-02	+4.0475909E-02
+1.1540000E+02	+2.7429024E-02	+4.0075380E-02
+1.1546000E+02	+2.7760975E-02	+3.9672460E-02
+1.1552000E+02	+2.8088681E-02	+3.9267085E-02
+1.1558000E+02	+2.8412087E-02	+3.8859241E-02
+1.1564000E+02	+2.8731233E-02	+3.8448852E-02
+1.1570000E+02	+2.9046094E-02	+3.8035884E-02
+1.1576000E+02	+2.9356657E-02	+3.7620287E-02
+1.1582000E+02	+2.9662844E-02	+3.7202042E-02
+1.1588000E+02	+2.9964630E-02	+3.6781080E-02
+1.1594000E+02	+3.0261952E-02	+3.6357380E-02
+1.1600000E+02	+3.0554706E-02	+3.5930943E-02
+1.1606000E+02	+3.0842859E-02	+3.5501711E-02
+1.1612000E+02	+3.1126237E-02	+3.5069760E-02
+1.1618000E+02	+3.1404808E-02	+3.4635037E-02
+1.1624000E+02	+3.1678468E-02	+3.4197569E-02
+1.1630000E+02	+3.1947043E-02	+3.3757459E-02
