+1.1000000E+02	+1.6331990E-03	+5.0042532E-02
+1.1006000E+02	+8.3316513E-04	+4.3113969E-02
+1.1012000E+02	-1.5821677E-03	+3.6759205E-02
+1.1018000E+02	-5.4252772E-03	+3.1333543E-02
+1.1024000E+02	-1.0432582E-02	+2.7137326E-02
+1.1030000E+02	-1.6279532E-02	+2.4400137E-02
+1.1036000E+02	-2.2599014E-02	+2.3268985E-02
+1.1042000E+02	-2.9001771E-02	+2.3801167E-02
+1.1048000E+02	-3.5097919E-02	+2.5961997E-02
+1.1054000E+02	-4.0518194E-02	+2.9627707E-02
+1.1060000E+02	-4.4933874E-02	+3.4593057E-02
+1.1066000E+02	-4.8074387E-02	+4.0583320E-02
+1.1072000E+02	-4.9741447E-02	+4.7270000E-02
+1.1078000E+02	-4.9819112E-02	+5.4289233E-02
+1.1084000E+02	-4.8279434E-02	+6.1262041E-02
+1.1090000E+02	-4.5183022E-02	+6.7815118E-02
+1.1096000E+02	-4.0674951E-02	+7.3601075E-02
+1.1102000E+02	-3.4976073E-02	+7.8317247E-02
+1.1108000E+02	-2.8370077E-02	+8.1721716E-02
+1.1114000E+02	-2.1187795E-02	+8.3645903E-02
+1.1120000E+02	-1.3788339E-02	+8.4003150E-02
+1.1126000E+02	-6.5395045E-03	+8.2792595E-02
+1.1132000E+02	+2.0240224E-04	+8.0098510E-02
+1.1138000E+02	+6.1119390E-03	+7.6084904E-02
+1.1144000E+02	+1.0911837E-02	+7.0985846E-02
+1.1150000E+02	+1.4387906E-02	+6.5092079E-02
+1.1156000E+02	+1.6399899E-02	+5.8734715E-02
+1.1162000E+02	+1.6888611E-02	+5.2266769E-02
+1.1168000E+02	+1.5878405E-02	+4.6043802E-02
+1.1174000E+02	+1.3475057E-02	+4.0404458E-02
+1.1180000E+02	+9.8593980E-03	+3.5652220E-02
+1.1186000E+02	+5.2767345E-03	+3.2039162E-02
+1.1192000E+02	+2.2916773E-05	+2.9752646E-02
+1.1198000E+02	-5.5721486E-03	+2.8905684E-02
+1.1204000E+02	-1.1162788E-02	+2.9531406E-02
+1.1210000E+02	-1.6406551E-02	+3.1581927E-02
+1.1216000E+02	-2.0982767E-02	+3.4931626E-02
+1.1222000E+02	-2.4609931E-02	+3.9384622E-02
+1.1228000E+02	-2.7060626E-02	+4.4686027E-02
+1.1234000E+02	-2.8173499E-02	+5.0536297E-02
+1.1240000E+02	-2.7861606E-02	+5.6607898E-02
+1.1246000E+02	-2.6116403E-02	+6.2563360E-02
+1.1252000E+02	-2.3007704E-02	+6.8073742E-02
+1.1258000E+02	-1.8679272E-02	+7.2836474E-02
+1.1264000E+02	-1.3340422E-02	+7.6591589E-02
+1.1270000E+02	-7.2540389E-03	+7.9135589E-02
+1.1276000E+02	-7.2198606E-04	+8.0332085E-02
+1.1282000E+02	+5.9316037E-03	+8.0118701E-02
+1.1288000E+02	+1.2378265E-02	+7.8509919E-02
+1.1294000E+02	+1.8302968E-02	+7.5595737E-02
+1.1300000E+02	+2.3421152E-02	+7.1536221E-02
+1.1306000E+02	+2.7494116E-02	+6.6552296E-02
+1.1312000E+02	+3.0341480E-02	+6.0913272E-02
+1.1318000E+02	+3.1850744E-02	+5.4921906E-02
+1.1324000E+02	+3.1982820E-02	+4.8897635E-02
+1.1330000E+02	+3.0773669E-02	+4.3159150E-02
+1.1336000E+02	+2.8331822E-02	+3.8007051E-02
+1.1342000E+02	+2.4832018E-02	+3.3707634E-02
+1.1348000E+02	+2.0505169E-02	+3.0478656E-02
+1.1354000E+02	+1.5625505E-02	+2.8477816E-02
+1.1360000E+02	+1.0495339E-02	+2.7794600E-02
+1.1366000E+02	+5.4284739E-03	+2.8445857E-02
+1.1372000E+02	+7.3302077E-04	+3.0375369E-02
+1.1378000E+02	-3.3052391E-03	+3.3457369E-02
+1.1384000E+02	-6.4383014E-03	+3.7503827E-02
+1.1390000E+02	-8.4691700E-03	+4.2275071E-02
+1.1396000E+02	-9.2621837E-03	+4.7493096E-02
+1.1402000E+02	-8.7501006E-03	+5.2856959E-02
+1.1408000E+02	-6.9372850E-03	+5.8059216E-02
+1.1414000E+02	-3.8990267E-03	+6.2802680E-02
+1.1420000E+02	+2.2289174E-04	+6.6816524E-02
+1.1426000E+02	+5.2283434E-03	+6.9870792E-02
+1.1432000E+02	+1.0870093E-02	+7.1788698E-02
+1.1438000E+02	+1.6867362E-02	+7.2455876E-02
+1.1444000E+02	+2.2921372E-02	+7.1826257E-02
+1.1450000E+02	+2.8731588E-02	+6.9924228E-02
+1.1456000E+02	+3.4012053E-02	+6.6842861E-02
+1.1462000E+02	+3.8506892E-02	+6.2738530E-02
+1.1468000E+02	+4.2003885E-02	+5.7822086E-02
+1.1474000E+02	+4.4345889E-02	+5.2347157E-02
+1.1480000E+02	+4.5438938E-02	+4.6596136E-02
+1.1486000E+02	+4.5257170E-02	+4.0864721E-02
+1.1492000E+02	+4.3843739E-02	+3.5445858E-02
+1.1498000E+02	+4.1308217E-02	+3.0613834E-02
+1.1504000E+02	+3.7820276E-02	+2.6609508E-02
+1.1510000E+02	+3.3600215E-02	+2.3627460E-02
+1.1516000E+02	+2.8906751E-02	+2.1805672E-02
+1.1522000E+02	+2.4022894E-02	+2.1218212E-02
+1.1528000E+02	+1.9240392E-02	+2.1871667E-02
+1.1534000E+02	+1.4843994E-02	+2.3705006E-02
