+1.1000000E+02	-3.9262393E-01	+8.5352051E-01
+1.1006000E+02	-2.6404676E-01	+9.0196878E-01
+1.1012000E+02	-1.2985471E-01	+9.3113112E-01
+1.1018000E+02	+7.0746839E-03	+9.4042271E-01
+1.1024000E+02	+1.4381571E-01	+9.2968518E-01
+1.1030000E+02	+2.7745694E-01	+8.9918900E-01
+1.1036000E+02	+4.0516409E-01	+8.4962398E-01
+1.1042000E+02	+5.2423990E-01	+7.8208387E-01
+1.1048000E+02	+6.3218081E-01	+6.9804013E-01
+1.1054000E+02	+7.2672999E-01	+5.9930855E-01
+1.1060000E+02	+8.0592358E-01	+4.8800865E-01
+1.1066000E+02	+8.6813092E-01	+3.6651677E-01
+1.1072000E+02	+9.1208702E-01	+2.3741406E-01
+1.1078000E+02	+9.3691742E-01	+1.0343044E-01
+1.1084000E+02	+9.4215381E-01	-3.2614145E-02
+1.1090000E+02	+9.2774159E-01	-1.6786997E-01
+1.1096000E+02	+8.9403772E-01	-2.9951766E-01
+1.1102000E+02	+8.4180099E-01	-4.2482761E-01
+1.1108000E+02	+7.7217233E-01	-5.4121614E-01
+1.1114000E+02	+6.8664849E-01	-6.4629883E-01
+1.1120000E+02	+5.8704847E-01	-7.3793876E-01
+1.1126000E+02	+4.7547194E-01	-8.1428891E-01
+1.1132000E+02	+3.5425541E-01	-8.7382817E-01
+1.1138000E+02	+2.2591960E-01	-9.1539031E-01
+1.1144000E+02	+9.3116887E-02	-9.3818516E-01
+1.1150000E+02	-4.1423239E-02	-9.4181126E-01
+1.1156000E+02	-1.7495260E-01	-9.2626137E-01
+1.1162000E+02	-3.0476013E-01	-8.9191866E-01
+1.1168000E+02	-4.2822513E-01	-8.3954614E-01
+1.1174000E+02	-5.4287267E-01	-7.7026719E-01
+1.1180000E+02	-6.4642018E-01	-6.8553996E-01
+1.1186000E+02	-7.3682201E-01	-5.8712512E-01
+1.1192000E+02	-8.1230921E-01	-4.7704750E-01
+1.1198000E+02	-8.7142241E-01	-3.5755366E-01
+1.1204000E+02	-9.1303730E-01	-2.3106471E-01
+1.1210000E+02	-9.3638527E-01	-1.0012682E-01
+1.1216000E+02	-9.4106483E-01	+3.2640498E-02
+1.1222000E+02	-9.2704666E-01	+1.6459611E-01
+1.1228000E+02	-8.9467120E-01	+2.9313058E-01
+1.1234000E+02	-8.4463841E-01	+4.1571671E-01
+1.1240000E+02	-7.7799189E-01	+5.2995783E-01
+1.1246000E+02	-6.9609505E-01	+6.3363373E-01
+1.1252000E+02	-6.0060221E-01	+7.2474349E-01
+1.1258000E+02	-4.9342570E-01	+8.0154085E-01
+1.1264000E+02	-3.7669379E-01	+8.6256820E-01
+1.1270000E+02	-2.5271085E-01	+9.0668112E-01
+1.1276000E+02	-1.2391106E-01	+9.3306869E-01
+1.1282000E+02	+7.1901069E-03	+9.4126701E-01
+1.1288000E+02	+1.3804449E-01	+9.3116581E-01
+1.1294000E+02	+2.6611939E-01	+9.0300840E-01
+1.1300000E+02	+3.8894659E-01	+8.5738397E-01
+1.1306000E+02	+5.0416988E-01	+7.9521555E-01
+1.1312000E+02	+6.0958761E-01	+7.1773994E-01
+1.1318000E+02	+7.0319533E-01	+6.2648231E-01
+1.1324000E+02	+7.8322178E-01	+5.2322555E-01
+1.1330000E+02	+8.4816211E-01	+4.0997562E-01
+1.1336000E+02	+8.9680535E-01	+2.8892162E-01
+1.1342000E+02	+9.2825478E-01	+1.6239396E-01
+1.1348000E+02	+9.4194466E-01	+3.2819241E-02
+1.1354000E+02	+9.3764877E-01	-9.7326145E-02
+1.1360000E+02	+9.1548359E-01	-2.2556308E-01
+1.1366000E+02	+8.7590444E-01	-3.4945679E-01
+1.1372000E+02	+8.1969541E-01	-4.6666270E-01
+1.1378000E+02	+7.4795365E-01	-5.7496935E-01
+1.1384000E+02	+6.6206563E-01	-6.7234272E-01
+1.1390000E+02	+5.6368273E-01	-7.5695962E-01
+1.1396000E+02	+4.5468569E-01	-8.2724524E-01
+1.1402000E+02	+3.3715177E-01	-8.8189834E-01
+1.1408000E+02	+2.1331091E-01	-9.1991824E-01
