+1.1000000E+02	+1.6066017E-02	-3.5481833E-02
+1.1006000E+02	+1.0828810E-02	-3.7502840E-02
+1.1012000E+02	+5.3468025E-03	-3.8754869E-02
+1.1018000E+02	-2.6771644E-04	-3.9209843E-02
+1.1024000E+02	-5.8995322E-03	-3.8855989E-02
+1.1030000E+02	-1.1432808E-02	-3.7698083E-02
+1.1036000E+02	-1.6753500E-02	-3.5757378E-02
+1.1042000E+02	-2.1751657E-02	-3.3071198E-02
+1.1048000E+02	-2.6323643E-02	-2.9692208E-02
+1.1054000E+02	-3.0374326E-02	-2.5687320E-02
+1.1060000E+02	-3.3818953E-02	-2.1136405E-02
+1.1066000E+02	-3.6584914E-02	-1.6130652E-02
+1.1072000E+02	-3.8613252E-02	-1.0770768E-02
+1.1078000E+02	-3.9859872E-02	-5.1648892E-03
+1.1084000E+02	-4.0296454E-02	+5.7351193E-04
+1.1090000E+02	-3.9911054E-02	+6.3279900E-03
+1.1096000E+02	-3.8708374E-02	+1.1981441E-02
+1.1102000E+02	-3.6709696E-02	+1.7418472E-02
+1.1108000E+02	-3.3952501E-02	+2.2527751E-02
+1.1114000E+02	-3.0489746E-02	+2.7204232E-02
+1.1120000E+02	-2.6388770E-02	+3.1351324E-02
+1.1126000E+02	-2.1730050E-02	+3.4882817E-02
+1.1132000E+02	-1.6605550E-02	+3.7724674E-02
+1.1138000E+02	-1.1116933E-02	+3.9816506E-02
+1.1144000E+02	-5.3734984E-03	+4.1112859E-02
+1.1150000E+02	+5.0995068E-04	+4.1584123E-02
+1.1156000E+02	+6.4153941E-03	+4.1217182E-02
+1.1162000E+02	+1.2224033E-02	+4.0015709E-02
+1.1168000E+02	+1.7818553E-02	+3.8000140E-02
+1.1174000E+02	+2.3085540E-02	+3.5207290E-02
+1.1180000E+02	+2.7917754E-02	+3.1689685E-02
+1.1186000E+02	+3.2216251E-02	+2.7514521E-02
+1.1192000E+02	+3.5892412E-02	+2.2762384E-02
+1.1198000E+02	+3.8869720E-02	+1.7525680E-02
+1.1204000E+02	+4.1085321E-02	+1.1906814E-02
+1.1210000E+02	+4.2491294E-02	+6.0161846E-03
+1.1216000E+02	+4.3055668E-02	-2.9975579E-05
+1.1222000E+02	+4.2763077E-02	-6.1119045E-03
+1.1228000E+02	+4.1615129E-02	-1.2108666E-02
+1.1234000E+02	+3.9630421E-02	-1.7900553E-02
+1.1240000E+02	+3.6844201E-02	-2.3371439E-02
+1.1246000E+02	+3.3307746E-02	-2.8411111E-02
+1.1252000E+02	+2.9087372E-02	-3.2917451E-02
+1.1258000E+02	+2.4263211E-02	-3.6798444E-02
