+1.1000000E+02	-6.5004826E-01	+6.8210828E-01
+1.1006000E+02	-5.3530765E-01	+7.7525967E-01
+1.1012000E+02	-4.0760395E-01	+8.4918201E-01
+1.1018000E+02	-2.7014318E-01	+9.0214700E-01
+1.1024000E+02	-1.2634726E-01	+9.3295759E-01
+1.1030000E+02	+2.0234931E-02	+9.4097173E-01
+1.1036000E+02	+1.6601597E-01	+9.2611134E-01
+1.1042000E+02	+3.0745894E-01	+8.8885725E-01
+1.1048000E+02	+4.4116202E-01	+8.3023065E-01
+1.1054000E+02	+5.6394255E-01	+7.5176144E-01
+1.1060000E+02	+6.7290848E-01	+6.5544444E-01
+1.1066000E+02	+7.6552594E-01	+5.4368526E-01
+1.1072000E+02	+8.3967507E-01	+4.1923729E-01
+1.1078000E+02	+8.9369547E-01	+2.8513098E-01
+1.1084000E+02	+9.2641950E-01	+1.4459865E-01
+1.1090000E+02	+9.3719333E-01	+9.9471246E-04
+1.1096000E+02	+9.2588556E-01	-1.4228447E-01
+1.1102000E+02	+8.9288366E-01	-2.8188094E-01
+1.1108000E+02	+8.3907783E-01	-4.1455293E-01
+1.1114000E+02	+7.6583397E-01	-5.3724843E-01
+1.1120000E+02	+6.7495650E-01	-6.4717335E-01
+1.1126000E+02	+5.6864011E-01	-7.4185246E-01
+1.1132000E+02	+4.4941604E-01	-8.1918198E-01
+1.1138000E+02	+3.2008976E-01	-8.7747282E-01
+1.1144000E+02	+1.8367431E-01	-9.1548407E-01
+1.1150000E+02	+4.3318171E-02	-9.3244565E-01
+1.1156000E+02	-9.7763523E-02	-9.2807013E-01
+1.1162000E+02	-2.3636401E-01	-9.0255404E-01
+1.1168000E+02	-3.6935717E-01	-8.5656798E-01
+1.1174000E+02	-4.9376360E-01	-7.9123759E-01
+1.1180000E+02	-6.0681790E-01	-7.0811218E-01
+1.1186000E+02	-7.0602441E-01	-6.0912955E-01
+1.1192000E+02	-7.8921312E-01	-4.9656636E-01
+1.1198000E+02	-8.5458136E-01	-3.7298748E-01
+1.1204000E+02	-9.0073234E-01	-2.4118713E-01
+1.1210000E+02	-9.2670137E-01	-1.0412522E-01
+1.1216000E+02	-9.3197423E-01	+3.5138153E-02
+1.1222000E+02	-9.1649443E-01	+1.7350984E-01
+1.1228000E+02	-8.8066173E-01	+3.0793071E-01
+1.1234000E+02	-8.2532096E-01	+4.3544212E-01
+1.1240000E+02	-7.5174016E-01	+5.5325019E-01
+1.1246000E+02	-6.6158134E-01	+6.5878439E-01
+1.1252000E+02	-5.5686271E-01	+7.4975222E-01
+1.1258000E+02	-4.3991232E-01	+8.2418740E-01
+1.1264000E+02	-3.1331697E-01	+8.8049150E-01
+1.1270000E+02	-1.7986485E-01	+9.1746616E-01
+1.1276000E+02	-4.2485122E-02	+9.3433714E-01
+1.1282000E+02	+9.5817640E-02	+9.3077040E-01
+1.1288000E+02	+2.3202674E-01	+9.0687656E-01
+1.1294000E+02	+3.6317930E-01	+8.6320764E-01
+1.1300000E+02	+4.8643145E-01	+8.0074322E-01
+1.1306000E+02	+5.9911764E-01	+7.2086769E-01
+1.1312000E+02	+6.9880790E-01	+6.2533969E-01
+1.1318000E+02	+7.8336114E-01	+5.1625174E-01
+1.1324000E+02	+8.5096902E-01	+3.9598456E-01
+1.1330000E+02	+9.0019494E-01	+2.6715446E-01
