#Parameters = {r=0.1; M=2; N=57.75; a=0.4; b=0.75; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0004; wgr6=1.625}
#"Frequency / GHz"	"S1,1 (1) [Magnitude / dB]"
#---------------------------------------------
68.580001831055	-51.576581480400
68.690002441406	-49.313790430524
68.800003051758	-48.664481939136
68.910003662109	-49.489112573754
69.019996643066	-52.000842069158
69.129997253418	-56.409572660014
69.239997863770	-56.903955736280
69.349998474121	-52.410959228798
69.459999084473	-49.690930700665
69.569999694824	-48.712488562598
69.680000305176	-49.237268861740
69.790000915527	-51.419567002903
69.900001525879	-55.738496254111
70.010002136230	-58.171534172706
70.120002746582	-53.375376505153
70.230003356934	-50.134489729816
70.339996337891	-48.803949454174
70.449996948242	-49.023189676499
70.559997558594	-50.868675685114
70.669998168945	-54.893949623816
70.779998779297	-59.178581924018
70.889999389648	-54.498985967360
71.000000000000	-50.654139707365
71.110000610352	-48.941823031786
71.220001220703	-48.848294620345
71.330001831055	-50.356861670352
71.440002441406	-53.987475029128
71.550003051758	-59.574992762705
71.660003662109	-55.819249836425
71.769996643066	-51.262546527949
71.879997253418	-49.129667185047
71.989997863770	-48.713582947394
72.099998474121	-49.888176699031
72.209999084473	-53.087993850625
72.319999694824	-59.156484947423
72.430000305176	-57.380180969799
72.540000915527	-51.976828893531
72.650001525879	-49.371890143141
72.760002136230	-48.619845350229
72.870002746582	-49.463783914953
72.980003356934	-52.230660558994
73.089996337891	-58.100343433886
73.199996948242	-59.211419196346
73.309997558594	-52.820843710310
73.419998168945	-49.674199173644
73.529998779297	-48.568009321113
73.639999389648	-49.083389544353
73.750000000000	-51.430425563960
73.860000610352	-56.756267391620
73.970001220703	-61.227056685322
74.080001831055	-53.828774054560
74.190002441406	-50.043918995970
74.300003051758	-48.559167678414
74.410003662109	-48.745812223468
74.519996643066	-50.691234994286
74.629997253418	-55.370734007672
74.739997863770	-62.887858622617
74.849998474121	-55.052228474616
74.959999084473	-50.490851488368
75.069999694824	-48.594858485903
75.180000305176	-48.449525072794
75.290000915527	-50.011585671291
75.400001525879	-54.054013336682
75.510002136230	-62.983087326873
75.620002746582	-56.573079161627
75.730003356934	-51.028259425485
75.839996337891	-48.677226936936
75.949996948242	-48.192961284028
76.059997558594	-49.387602697945
76.169998168945	-52.840301062315
76.279998779297	-61.283155146435
76.389999389648	-58.530892668223
76.500000000000	-51.674511185282
76.610000610352	-48.809141263029
76.720001220703	-47.974520800709
76.830001831055	-48.814284555656
76.940002441406	-51.731176195195
77.050003051758	-58.984330715838
77.160003662109	-61.183216523887
77.269996643066	-52.456051216693
77.379997253418	-48.994645302237
77.489997863770	-47.792892196926
77.599998474121	-48.286527132996
77.709999084473	-50.716967571824
77.819999694824	-56.798072696758
77.930000305176	-65.004001037976
78.040000915527	-53.411820705114
78.150001525879	-49.238897124274
78.260002136230	-47.646690335032
78.370002746582	-47.798949276886
78.480003356934	-49.784412443617
78.589996337891	-54.869059700217
78.699996948242	-69.640739531240
78.809997558594	-54.603356063875
78.919998168945	-49.549145826941
79.029998779297	-47.534910855345
79.139999389648	-47.346428890561
79.250000000000	-48.920329062289
79.360000610352	-53.176437763666
79.470001220703	-67.206008887091
79.580001831055	-56.133601050428
79.690002441406	-49.934925350532
79.800003051758	-47.456529056935
79.910003662109	-46.923684869711
80.019996643066	-48.112074980865
80.129997253418	-51.672263533052
80.239997863770	-62.057022619574
80.349998474121	-58.194318924967
80.459999084473	-50.409333866470
80.569999694824	-47.410673806814
80.680000305176	-46.525334640359
80.790000915527	-47.347815540502
80.900001525879	-50.312387975998
81.010002136230	-58.284737278182
81.120002746582	-61.200344047187
81.230003356934	-50.990261273359
81.339996337891	-47.396421656956
81.449996948242	-46.145603094263
81.559997558594	-46.616178023401
81.669998168945	-49.060493461433
81.779998779297	-55.409065304344
81.889999389648	-66.287787776456
82.000000000000	-51.702142999523
82.110000610352	-47.412489084286
82.220001220703	-45.777885500887
82.330001831055	-45.905636834229
82.440002441406	-47.886414286478
82.550003051758	-53.058510060199
82.660003662109	-74.028870532174
82.769996643066	-52.578337153604
82.879997253418	-47.457069138128
82.989997863770	-45.414499498953
83.099998474121	-45.204159261458
83.209999084473	-46.764263090819
83.319999694824	-51.032177554287
83.430000305176	-65.168144081420
83.540000915527	-53.660499446784
83.650001525879	-47.526679817172
83.760002136230	-45.045638416270
83.870002746582	-44.498044053206
83.980003356934	-45.669818377468
84.089996337891	-49.210249016182
84.199996948242	-59.123697262138
84.309997558594	-54.985743019664
84.419998168945	-47.615209152748
84.529998779297	-44.658714190356
84.639999389648	-43.771244654135
84.750000000000	-44.578988740315
84.860000610352	-47.512513381079
84.970001220703	-55.089007268528
85.080001831055	-56.504840477402
85.190002441406	-47.710536145736
85.300003051758	-44.236268279285
85.410003662109	-43.003372421308
85.519996643066	-43.465076461176
85.629997253418	-45.876962985595
85.739997863770	-51.925322235900
85.849998474121	-57.752274578230
85.959999084473	-47.789260030124
86.069999694824	-43.753466818545
86.180000305176	-42.167367970365
86.290000915527	-42.295992774884
86.400001525879	-44.248020381206
86.510002136230	-49.193275889947
86.620002746582	-57.388458967733
86.730003356934	-47.805737746672
86.839996337891	-43.173520985043
86.949996948242	-41.225337480330
87.059997558594	-41.029707445991
87.169998168945	-42.567076306639
87.279998779297	-46.661446228469
87.389999389648	-54.799821852461
87.500000000000	-47.671669616963
87.610000610352	-42.439668168506
87.720001220703	-40.121119999099
87.830001831055	-39.606323770810
87.940002441406	-40.761433997830
88.050003051758	-44.165552032740
88.160003662109	-51.246403127948
88.269996643066	-47.223380409630
88.379997253418	-41.460705977061
88.489997863770	-38.766219378629
88.599998474121	-37.932951737062
88.709999084473	-38.726342068839
88.819999694824	-41.544751963216
88.930000305176	-47.505102935544
89.040000915527	-46.185258336789
89.150001525879	-40.081924439714
89.260002136230	-37.009420204976
89.370002746582	-35.850062261131
89.480003356934	-36.286437632315
89.589996337891	-38.580214758861
89.699996948242	-43.559866960118
89.809997558594	-44.159185804065
89.919998168945	-38.018548673015
90.029998779297	-34.560386092378
90.139999389648	-33.043130536292
90.250000000000	-33.092504171310
90.360000610352	-34.866802766291
90.470001220703	-38.974515858364
90.580001831055	-40.599527382817
90.690002441406	-34.657384529276
90.800003051758	-30.739184686113
90.910003662109	-28.733847303045
91.019996643066	-28.239580152418
91.129997253418	-29.336894071225
91.239997863770	-32.501053510871
91.349998474121	-34.259993816852
91.459999084473	-28.078970994039
91.569999694824	-23.070777900561
91.680000305176	-19.687252925126
91.790000915527	-17.352465181312
91.900001525879	-15.771092439589
92.010002136230	-14.788680650177
92.120002746582	-14.317996012097
92.230003356934	-14.305127262543
92.339996337891	-14.708915178305
92.449996948242	-15.480253566527
92.559997558594	-16.531277699094
92.669998168945	-17.692979685908
92.779998779297	-18.703390296815
92.889999389648	-19.331048060697
93.000000000000	-19.588695400495
93.110000610352	-19.721789066100
93.220001220703	-19.989864341334
93.330001831055	-20.550787997535
93.440002441406	-21.470038003131
93.550003051758	-22.746112298277
93.660003662109	-24.303031939946
93.769996643066	-25.937291924328
93.879997253418	-27.260064666872
93.989997863770	-27.842329216354
94.099998474121	-27.633714803870
94.209999084473	-27.005855174441
94.319999694824	-26.351043529447
94.430000305176	-25.904686476495
94.540000915527	-25.782893690251
94.650001525879	-26.018327261047
94.760002136230	-26.535175754192
94.870002746582	-27.066524175968
94.980003356934	-27.157784921370
95.089996337891	-26.562104560574
95.199996948242	-25.587933421795
95.309997558594	-24.713683200263
95.419998168945	-24.226796047385
95.529998779297	-24.238629727252
95.639999389648	-24.752277989207
95.750000000000	-25.634380658276
95.860000610352	-26.477888151995
95.970001220703	-26.633458155615
96.080001831055	-25.922385602305
96.190002441406	-24.923995387418
96.300003051758	-24.202445566537
96.410003662109	-24.017210627581
96.519996643066	-24.469766967007
96.629997253418	-25.596422635371
96.739997863770	-27.289436798509
96.849998474121	-28.859549341239
96.959999084473	-28.840359087985
97.069999694824	-27.301588925567
97.180000305176	-25.715606520060
97.290000915527	-24.743269171023
97.400001525879	-24.520063387204
97.510002136230	-25.102872477986
97.620002746582	-26.615060455286
97.730003356934	-29.299369173834
97.839996337891	-33.074514356762
97.949996948242	-33.704806043701
98.059997558594	-29.922007138674
98.169998168945	-26.902031063403
98.279998779297	-25.108002411605
98.389999389648	-24.293850635513
98.500000000000	-24.350092074247
98.610000610352	-25.324986486138
98.720001220703	-27.490870611986
98.830001831055	-31.684342131366
98.940002441406	-40.225519274440
99.050003051758	-34.947502115921
99.160003662109	-28.755836559334
99.269996643066	-25.548201742141
99.379997253418	-23.824138234988
99.489997863770	-23.117419600143
99.599998474121	-23.291954368517
99.709999084473	-24.400138688256
99.819999694824	-26.736126586998
99.930000305176	-31.241632938240
100.04000091553	-41.541325355618
100.15000152588	-34.522811448961
100.26000213623	-28.244067043554
100.37000274658	-25.123718251305
100.48000335693	-23.474918469072
100.58999633789	-22.800371380200
100.69999694824	-22.929335067619
100.80999755859	-23.846809378036
100.91999816895	-25.679305243890
101.02999877930	-28.788306139509
101.13999938965	-33.944114299256
101.25000000000	-37.370655250656
101.36000061035	-31.828129376059
101.47000122070	-27.915116813374
101.58000183105	-25.613424264834
101.69000244141	-24.292931620575
101.80000305176	-23.671222712825
101.91000366211	-23.629313684718
102.01999664307	-24.143264744223
102.12999725342	-25.272626529271
102.23999786377	-27.192283344029
102.34999847412	-30.298808116821
102.45999908447	-35.307043953966
102.56999969482	-37.825945623026
102.68000030518	-32.314914651254
102.79000091553	-28.382614243624
102.90000152588	-25.983468226627
103.01000213623	-24.560768528687
103.12000274658	-23.860014832430
103.23000335693	-23.771774584356
103.33999633789	-24.268649251885
103.44999694824	-25.392151200355
103.55999755859	-27.276765805189
103.66999816895	-30.238208804217
103.77999877930	-34.983948409243
103.88999938965	-40.333065128804
104.00000000000	-35.599370766006
104.11000061035	-31.050431320718
104.22000122070	-28.261629729625
104.33000183105	-26.474493098178
104.44000244141	-25.336242891347
104.55000305176	-24.686684207384
104.66000366211	-24.461567764117
104.76999664307	-24.657488457733
104.87999725342	-25.323967235155
104.98999786377	-26.578619183472
105.09999847412	-28.667151493743
105.20999908447	-32.170203764862
105.31999969482	-38.888916989491
105.43000030518	-42.246800781609
105.54000091553	-33.633477055277
105.65000152588	-29.312464376191
105.76000213623	-26.772190871368
105.87000274658	-25.214924072857
105.98000335693	-24.329799859978
106.08999633789	-23.971670147527
106.19999694824	-24.071764579558
106.30999755859	-24.610232875520
106.41999816895	-25.614650708157
106.52999877930	-27.180739037216
106.63999938965	-29.533998500751
106.75000000000	-33.201892055972
106.86000061035	-39.168904073263
106.97000122070	-39.327606299966
107.08000183105	-33.110412645559
107.19000244141	-29.237408885707
107.30000305176	-26.760419099276
107.41000366211	-25.142859874004
107.51999664307	-24.151048127686
107.62999725342	-23.676307878690
107.73999786377	-23.672086270064
107.84999847412	-24.132244081171
107.95999908447	-25.088655181947
108.06999969482	-26.625833274196
108.18000030518	-28.925241628572
108.29000091553	-32.377585254885
108.40000152588	-37.628311556519
108.51000213623	-39.826573982851
108.62000274658	-34.459554934352
108.73000335693	-30.554750619928
108.83999633789	-27.995091136751
108.94999694824	-26.248109319303
109.05999755859	-25.065549401092
109.16999816895	-24.333450264492
109.27999877930	-24.003952031007
109.38999938965	-24.067303909792
109.50000000000	-24.542130754315
109.61000061035	-25.477515733513
109.72000122070	-26.968870060303
109.83000183105	-29.201144558330
109.94000244141	-32.560909670920
110.05000305176	-37.798518601359
110.16000366211	-41.244448199013
110.26999664307	-35.764816810539
110.37999725342	-31.663130908487
110.48999786377	-29.024096373082
110.59999847412	-27.221256834222
110.70999908447	-25.963528429358
110.81999969482	-25.115048369099
110.93000030518	-24.616126350430
111.04000091553	-24.449444082543
111.15000152588	-24.624946516045
111.26000213623	-25.175264993421
111.37000274658	-26.160360347615
111.48000335693	-27.685728358511
111.58999633789	-29.950737915981
111.69999694824	-33.383018591608
111.80999755859	-38.965026459664
111.91999816895	-43.037075929591
112.02999877930	-36.617769706099
112.13999938965	-32.281330378004
112.25000000000	-29.532457173091
112.36000061035	-27.642432410390
112.47000122070	-26.300088121275
112.58000183105	-25.363136590700
112.69000244141	-24.768048503809
112.80000305176	-24.493290984147
112.91000366211	-24.542748373382
113.01999664307	-24.939456753732
113.12999725342	-25.727120557312
113.23999786377	-26.981137963829
113.34999847412	-28.838043016361
113.45999908447	-31.573487923821
113.56999969482	-35.832561418650
113.68000030518	-42.713435831765
113.79000091553	-40.609953979794
113.90000152588	-34.630218606586
114.01000213623	-31.028694194938
114.12000274658	-28.630257846936
114.23000335693	-26.933193770222
114.33999633789	-25.721841428062
114.44999694824	-24.897114619951
114.55999755859	-24.414842337669
114.66999816895	-24.259924624488
114.77999877930	-24.435252765448
114.88999938965	-24.958641847300
115.00000000000	-25.866136986705
115.11000061035	-27.223866682505
115.22000122070	-29.157241876565
115.33000183105	-31.924105140352
115.44000244141	-36.102102488106
115.55000305176	-42.182267784600
115.66000366211	-40.041351755236
115.76999664307	-34.516027901614
115.87999725342	-30.973747432005
115.98999786377	-28.566364046892
116.09999847412	-26.858873364364
116.20999908447	-25.654134219217
116.31999969482	-24.854738414494
116.43000030518	-24.409243019180
116.54000091553	-24.289694551849
116.65000152588	-24.482225818415
116.76000213623	-24.984454771687
116.87000274658	-25.808224719652
116.98000335693	-26.989018166938
117.08999633789	-28.607074858466
117.19999694824	-30.834211760105
117.30999755859	-34.047502336195
117.41999816895	-39.044129103665
117.52999877930	-43.127848353620
117.63999938965	-37.382365477639
117.75000000000	-32.832571012153
117.86000061035	-29.884477280578
117.97000122070	-27.867970648968
118.08000183105	-26.471561023409
118.19000244141	-25.535979219711
118.30000305176	-24.968140659262
118.41000366211	-24.707659433956
118.51999664307	-24.713847019765
118.62999725342	-24.962427052826
118.73999786377	-25.447955045787
118.84999847412	-26.190135425275
118.95999908447	-27.244039844093
119.06999969482	-28.718422565835
119.18000030518	-30.818264682492
119.29000091553	-33.967150036828
119.40000152588	-39.198862235397
119.51000213623	-45.358863732432
119.62000274658	-38.440296334294
119.73000335693	-33.524456573344
119.83999633789	-30.534586190018
119.94999694824	-28.542205137422
120.05999755859	-27.160222378597
120.16999816895	-26.194426629843
120.27999877930	-25.535580142323
120.38999938965	-25.122464377274
120.50000000000	-24.927306546888
120.61000061035	-24.948253602145
120.72000122070	-25.204121447751
120.83000183105	-25.731145122281
120.94000244141	-26.583601681989
121.05000305176	-27.841888762341
121.16000366211	-29.635908477432
121.26999664307	-32.206897417728
121.37999725342	-36.085460971427
121.48999786377	-42.420019460603
121.59999847412	-43.532653753898
121.70999908447	-37.050766008773
121.81999969482	-33.061176696666
121.93000030518	-30.420294954273
122.04000091553	-28.523389672338
122.15000152588	-27.113877380081
122.26000213623	-26.073349535765
122.37000274658	-25.345235682761
122.48000335693	-24.902282762459
122.58999633789	-24.731277236374
122.69999694824	-24.826035951475
122.80999755859	-25.185192662617
122.91999816895	-25.813780388733
123.02999877930	-26.729141289239
123.13999938965	-27.973606785078
123.25000000000	-29.639796415493
123.36000061035	-31.925625116514
123.47000122070	-35.278665787747
123.58000183105	-40.801320715368
123.69000244141	-45.280880591566
123.80000305176	-38.152815498978
123.91000366211	-33.468150721210
124.01999664307	-30.501776928650
124.12999725342	-28.472917272512
124.23999786377	-27.049687694032
124.34999847412	-26.062013870737
124.45999908447	-25.407960363677
124.56999969482	-25.020301090860
124.68000030518	-24.854773080221
124.79000091553	-24.887338369910
124.90000152588	-25.114856453473
125.01000213623	-25.556285270772
125.12000274658	-26.253891078452
125.23000335693	-27.276867816007
125.33999633789	-28.733404186947
125.44999694824	-30.805303994238
125.55999755859	-33.846696849759
125.66999816895	-38.678657647348
125.77999877930	-45.401665363065
125.88999938965	-40.260817190654
126.00000000000	-35.058787515153
126.11000061035	-31.865038777652
126.22000122070	-29.679987591401
126.33000183105	-28.083378199247
126.44000244141	-26.882656887184
126.55000305176	-25.985769876321
126.66000366211	-25.351023607450
126.76999664307	-24.962501416302
126.87999725342	-24.816561080858
126.98999786377	-24.914623722287
127.09999847412	-25.260218587307
127.20999908447	-25.859464774568
127.31999969482	-26.725297285919
127.43000030518	-27.887217548655
127.54000091553	-29.410520129270
127.65000152588	-31.435019795329
127.76000213623	-34.263843019151
127.87000274658	-38.594991501515
127.98000335693	-44.887527759063
128.08999633789	-41.225898334463
128.19999694824	-35.652548106416
128.30999755859	-32.165866047081
128.41999816895	-29.814456903062
128.52999877930	-28.159677575536
128.63999938965	-26.985643052594
128.75000000000	-26.166907867427
128.86000061035	-25.621305379504
128.97000122070	-25.293069515208
129.08000183105	-25.148010880156
129.19000244141	-25.172987898577
129.30000305176	-25.375468917707
129.41000366211	-25.781735590233
129.52000427246	-26.434793631322
129.63000488281	-27.394929848307
129.74000549316	-28.747310038616
129.85000610352	-30.624886224818
129.96000671387	-33.269146573922
130.07000732422	-37.198340800787
130.17999267578	-43.371049271970
130.28999328613	-43.962782800926
130.39999389648	-37.852473420811
130.50999450684	-33.942141716172
130.61999511719	-31.291888221176
130.72999572754	-29.349485928816
130.83999633789	-27.876544629208
130.94999694824	-26.762067992063
131.05999755859	-25.950242942545
131.16999816895	-25.409200655182
131.27999877930	-25.116569725508
131.38999938965	-25.053146577624
131.50000000000	-25.201312302201
131.61000061035	-25.547085978638
131.72000122070	-26.085551420424
131.83000183105	-26.829350455051
131.94000244141	-27.819799757353
132.05000305176	-29.142048430429
132.16000366211	-30.953132339573
132.27000427246	-33.555215933029
132.38000488281	-37.637337065262
132.49000549316	-44.952793765211
132.60000610352	-43.924342868857
132.71000671387	-37.064034511736
132.82000732422	-33.208964228511
132.92999267578	-30.719367381148
133.03999328613	-28.973969680134
133.14999389648	-27.692897632658
133.25999450684	-26.728530838486
133.36999511719	-26.000901943029
133.47999572754	-25.472186505172
133.58999633789	-25.132201982782
133.69999694824	-24.987271671145
133.80999755859	-25.051632635684
133.91999816895	-25.341920360235
134.02999877930	-25.875019220695
134.13999938965	-26.669423401425
134.25000000000	-27.751125601765
134.36000061035	-29.166995737180
134.47000122070	-31.013001367987
134.58000183105	-33.496735180084
134.69000244141	-37.095368198814
134.80000305176	-42.828785144995
134.91000366211	-44.837518220990
135.02000427246	-38.295985884301
135.13000488281	-34.013298652442
135.24000549316	-31.190343454513
135.35000610352	-29.207466634362
135.46000671387	-27.781525941209
135.57000732422	-26.758587960216
135.67999267578	-26.040478848597
135.78999328613	-25.558214007884
135.89999389648	-25.263631369912
136.00999450684	-25.128529973708
136.11999511719	-25.145466583462
136.22999572754	-25.326793146358
136.33999633789	-25.701247090289
136.44999694824	-26.309998922697
136.55999755859	-27.205082263626
136.66999816895	-28.453367286591
136.77999877930	-30.150757497732
136.88999938965	-32.458200672535
137.00000000000	-35.691429258850
137.11000061035	-40.482627046334
137.22000122070	-45.213841251962
137.33000183105	-40.598180030766
137.44000244141	-35.933186989397
137.55000305176	-32.772570699068
137.66000366211	-30.481280210981
137.77000427246	-28.753219738133
137.88000488281	-27.443811130841
137.99000549316	-26.475617544154
138.10000610352	-25.798870808140
138.21000671387	-25.374573449318
138.32000732422	-25.167900615408
138.42999267578	-25.147425867643
138.53999328613	-25.288481590360
138.64999389648	-25.579160970378
138.75999450684	-26.026688227777
138.86999511719	-26.661805199011
138.97999572754	-27.541032131666
139.08999633789	-28.750555379441
139.19999694824	-30.420380777163
139.30999755859	-32.767549265655
139.41999816895	-36.222414737538
139.52999877930	-41.741601332918
139.63999938965	-46.153476048083
139.75000000000	-39.843702957771
139.86000061035	-35.397163222152
139.97000122070	-32.509477317856
140.08000183105	-30.428153551389
140.19000244141	-28.831450651984
140.30000305176	-27.575529567179
140.41000366211	-26.597078629337
140.52000427246	-25.869314516727
140.63000488281	-25.379322301818
140.74000549316	-25.116440091968
140.85000610352	-25.067091069172
140.96000671387	-25.213800756674
141.07000732422	-25.537811204175
141.17999267578	-26.025392697059
141.28999328613	-26.677526736933
141.39999389648	-27.521187897318
141.50999450684	-28.620712835336
141.61999511719	-30.092357055426
141.72999572754	-32.137653000588
141.83999633789	-35.145432314202
141.94999694824	-40.044334717583
142.05999755859	-47.600162519412
142.16999816895	-41.603530414359
142.27999877930	-36.151777107807
142.38999938965	-32.901783682008
142.50000000000	-30.699926299325
142.61000061035	-29.085579491144
142.72000122070	-27.840616716995
142.83000183105	-26.856212505441
142.94000244141	-26.083914149030
143.05000305176	-25.509403210045
143.16000366211	-25.134496717293
143.27000427246	-24.964911373570
143.38000488281	-25.003177024955
143.49000549316	-25.245728012144
143.60000610352	-25.683583913753
143.71000671387	-26.306984122326
143.82000732422	-27.114937487551
143.92999267578	-28.130052640475
144.03999328613	-29.418251638180
144.14999389648	-31.116790824544
144.25999450684	-33.493036015112
144.36999511719	-37.126276039816
144.47999572754	-43.534804626274
144.58999633789	-46.229910754452
144.69999694824	-38.549296020211
144.80999755859	-34.233160451936
144.91999816895	-31.516568831283
145.02999877930	-29.640319453384
145.13999938965	-28.271156773740
145.25000000000	-27.230857912999
145.36000061035	-26.418438739588
145.47000122070	-25.783174003677
145.58000183105	-25.309700772593
145.69000244141	-25.004415334400
145.80000305176	-24.882824697925
145.91000366211	-24.960033930366
146.02000427246	-25.245392537504
146.13000488281	-25.741063516216
146.24000549316	-26.444546937736
146.35000610352	-27.356403961236
146.46000671387	-28.495217402881
146.57000732422	-29.921876914334
146.67999267578	-31.778299563565
146.78999328613	-34.366268726242
146.89999389648	-38.380747489432
147.00999450684	-45.396955507037
147.11999511719	-43.933078302136
147.22999572754	-37.257069693351
147.33999633789	-33.395468669336
147.44999694824	-30.888787569598
147.55999755859	-29.145360099906
147.66999816895	-27.884437075860
147.77999877930	-26.943339566785
147.88999938965	-26.220159653833
148.00000000000	-25.656618564595
148.11000061035	-25.230762238453
148.22000122070	-24.947927951196
148.33000183105	-24.828644589836
148.44000244141	-24.897020708099
148.55000305176	-25.172778322236
148.66000366211	-25.667657132887
148.77000427246	-26.385922408908
148.88000488281	-27.329712482807
148.99000549316	-28.511758350304
149.10000610352	-29.979376906424
149.21000671387	-31.855930207657
149.32000732422	-34.421761297813
149.42999267578	-38.333263577901
149.53999328613	-45.050615058622
149.64999389648	-44.198756143280
149.75999450684	-37.467198840234
149.86999511719	-33.511429007092
149.97999572754	-30.939090642237
150.08999633789	-29.154492441839
150.19999694824	-27.874395294150
150.30999755859	-26.931622493717
150.41999816895	-26.215814796801
150.52999877930	-25.657481486589
150.63999938965	-25.224512195110
150.75000000000	-24.917007656482
150.86000061035	-24.756335674774
150.97000122070	-24.771865204929
151.08000183105	-24.990387671642
151.19000244141	-25.430301829555
151.30000305176	-26.100241596579
151.41000366211	-27.002097720695
151.52000427246	-28.140541435357
151.63000488281	-29.543350708799
151.74000549316	-31.298495314274
151.85000610352	-33.621728310338
151.96000671387	-37.015828678618
152.07000732422	-42.721714374148
152.17999267578	-46.468958173736
152.28999328613	-39.045310563128
152.39999389648	-34.446611776470
152.50999450684	-31.538533758043
152.61999511719	-29.550056656065
152.72999572754	-28.137376148482
152.83999633789	-27.106350555312
152.94999694824	-26.328953116659
153.05999755859	-25.720292803403
153.16999816895	-25.235149143644
153.27999877930	-24.865297161534
153.38999938965	-24.629745940492
153.50000000000	-24.560090512104
153.61000061035	-24.687307388340
153.72000122070	-25.033620774153
153.83000183105	-25.609323522606
153.94000244141	-26.413802908907
154.05000305176	-27.442032467320
154.16000366211	-28.700596597267
154.27000427246	-30.238283792713
154.38000488281	-32.197320587790
154.49000549316	-34.911411983021
154.60000610352	-39.185822092279
154.71000671387	-46.535752952575
154.82000732422	-42.680792265012
154.92999267578	-36.432400679874
155.03999328613	-32.770979529184
155.14999389648	-30.369986813098
155.25999450684	-28.701032903381
155.36999511719	-27.499390622703
155.47999572754	-26.600949583805
155.58999633789	-25.896396971757
155.69999694824	-25.322193389683
155.80999755859	-24.858395273144
155.91999816895	-24.519453782295
156.02999877930	-24.337711472840
156.13999938965	-24.347044374472
156.25000000000	-24.572069815822
156.36000061035	-25.023218619448
156.47000122070	-25.696151014398
156.58000183105	-26.575958997397
156.69000244141	-27.649809131453
156.80000305176	-28.932512713628
156.91000366211	-30.506151482086
157.02000427246	-32.577419687524
157.13000488281	-35.600856816625
157.24000549316	-40.714799059819
157.35000610352	-48.022005120620
157.46000671387	-40.248031385029
157.57000732422	-34.927836554023
157.67999267578	-31.756673080898
157.78999328613	-29.654272712436
157.89999389648	-28.179858681592
158.00999450684	-27.094759073524
158.11999511719	-26.247850515771
158.22999572754	-25.548030685941
158.33999633789	-24.958603528806
158.44999694824	-24.487221116234
158.55999755859	-24.166311397763
158.66999816895	-24.032373537651
158.77999877930	-24.111913329474
158.88999938965	-24.414778122413
159.00000000000	-24.932432912998
159.11000061035	-25.640733291871
159.22000122070	-26.510485632135
159.33000183105	-27.530158819030
159.44000244141	-28.739244146933
159.55000305176	-30.264253956421
159.66000366211	-32.365268351526
159.77000427246	-35.572229080240
159.88000488281	-41.274877317753
159.99000549316	-48.200371881541
160.10000610352	-39.220826070407
160.21000671387	-34.274103806881
160.32000732422	-31.344294905754
160.42999267578	-29.400277347486
160.53999328613	-28.011531445217
160.64999389648	-26.940998639460
160.75999450684	-26.050584931308
